日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-05-31,3600.07,3615.48,3615.66,3580.65,331523771,449694380032.0,0.97,0.41,14.7,0.7
2021-06-01,3608.6,3624.71,3626.07,3581.91,352811412,471663104000.0,1.22,0.26,9.23,0.74
2021-06-02,3626.33,3597.14,3629.29,3584.6,348558420,454678065152.0,1.23,-0.76,-27.57,0.73
2021-06-03,3595.42,3584.21,3618.51,3584.21,354233032,443506528256.0,0.95,-0.36,-12.93,0.75
2021-06-04,3565.47,3591.84,3618.8,3561.89,330893038,435280519168.0,1.59,0.21,7.63,0.7
2021-06-07,3597.14,3599.54,3600.38,3581.9,303718676,432219951104.0,0.51,0.21,7.7,0.64
2021-06-08,3598.75,3580.11,3621.52,3563.25,304491471,443161808896.0,1.62,-0.54,-19.43,0.64
2021-06-09,3576.8,3591.4,3598.71,3572.64,298323297,403236323328.0,0.73,0.32,11.29,0.63
2021-06-10,3587.53,3610.86,3624.34,3584.13,318174807,442117283840.0,1.12,0.54,19.46,0.67
2021-06-11,3614.11,3589.75,3614.4,3587.15,360554970,495372693504.0,0.75,-0.58,-21.11,0.76
2021-06-15,3587.47,3556.56,3592.95,3547.19,349168566,444719206400.0,1.27,-0.92,-33.19,0.74
2021-06-16,3556.71,3518.33,3561.09,3513.56,312597307,410609315840.0,1.34,-1.07,-38.23,0.66
2021-06-17,3508.32,3525.6,3534.2,3507.35,277229919,388761042944.0,0.76,0.21,7.27,0.58
2021-06-18,3520.5,3525.1,3535.62,3503.18,296708585,446297403392.0,0.92,-0.01,-0.5,0.63
2021-06-21,3515.5,3529.18,3540.3,3504.01,280898276,426562789376.0,1.03,0.12,4.08,0.59
2021-06-22,3539.79,3557.41,3560.19,3536.81,307536399,437092257792.0,0.66,0.8,28.23,0.65
2021-06-23,3559.4,3566.22,3577.47,3549.85,310709519,470347636736.0,0.78,0.25,8.81,0.65
2021-06-24,3568.58,3566.65,3570.49,3548.82,335440755,461273595904.0,0.61,0.01,0.43,0.71
2021-06-25,3567.38,3607.56,3614.3,3564.52,346087831,483898970112.0,1.4,1.15,40.91,0.73
2021-06-28,3612.25,3606.37,3614.36,3594.22,321274975,456029593600.0,0.56,-0.03,-1.19,0.68
2021-06-29,3601.68,3573.18,3601.83,3570.53,306071178,440898703360.0,0.87,-0.92,-33.19,0.64
2021-06-30,3572.62,3591.2,3594.12,3569.5,268162819,414698377216.0,0.69,0.5,18.02,0.57
2021-07-01,3600.55,3588.78,3607.7,3573.94,291883192,450639036416.0,0.94,-0.07,-2.42,0.62
2021-07-02,3569.89,3518.76,3569.89,3514.34,291945549,452263194624.0,1.55,-1.95,-70.02,0.62
2021-07-05,3516.92,3534.32,3534.32,3510.58,288094838,445431943168.0,0.67,0.44,15.56,0.61
2021-07-06,3533.13,3530.26,3538.35,3496.93,314070211,492886900736.0,1.17,-0.11,-4.06,0.66
2021-07-07,3508.59,3553.72,3557.88,3504.47,318839188,457607651328.0,1.51,0.66,23.46,0.67
2021-07-08,3557.22,3525.5,3558.68,3521.06,350877857,526858674176.0,1.06,-0.79,-28.22,0.74
2021-07-09,3512.23,3524.09,3529.31,3485.05,349884316,493020839936.0,1.26,-0.04,-1.41,0.74
2021-07-12,3545.2,3547.84,3565.03,3527.39,403639557,564759281664.0,1.07,0.67,23.75,0.85
2021-07-13,3547.59,3566.52,3567.48,3542.82,362416712,511917232128.0,0.7,0.53,18.68,0.76
2021-07-14,3560.83,3528.5,3560.83,3525.49,372221722,507716415488.0,0.99,-1.07,-38.02,0.78
2021-07-15,3519.06,3564.59,3565.93,3514.26,363259164,507481841664.0,1.46,1.02,36.09,0.77
2021-07-16,3559.53,3539.3,3566.0,3537.73,366014779,518640631808.0,0.79,-0.71,-25.29,0.77
2021-07-19,3530.49,3539.12,3544.88,3506.34,336760947,486952460288.0,1.09,-0.01,-0.18,0.71
2021-07-20,3515.07,3536.79,3538.64,3509.19,293780595,422649888768.0,0.83,-0.07,-2.33,0.62
2021-07-21,3543.05,3562.66,3569.09,3543.05,338978747,517239988224.0,0.74,0.73,25.87,0.71
2021-07-22,3563.66,3574.73,3576.47,3558.29,381067054,566769500160.0,0.51,0.34,12.07,0.8
2021-07-23,3571.72,3550.4,3571.85,3541.51,446421245,604195151872.0,0.85,-0.68,-24.33,0.94
2021-07-26,3538.01,3467.44,3538.01,3424.74,442882204,639061192704.0,3.19,-2.34,-82.96,0.93
2021-07-27,3467.45,3381.18,3483.87,3380.28,469075443,702741086208.0,2.99,-2.49,-86.26,0.99
2021-07-28,3355.82,3361.59,3385.54,3312.72,395825418,564697718784.0,2.15,-0.58,-19.59,0.83
2021-07-29,3403.84,3411.72,3416.61,3382.57,344569428,539748855808.0,1.01,1.49,50.13,0.73
2021-07-30,3398.2,3397.36,3404.88,3370.45,381440955,568820969472.0,1.01,-0.42,-14.36,0.8
2021-08-02,3385.69,3464.29,3464.29,3367.64,432927872,657885782016.0,2.84,1.97,66.93,0.91
2021-08-03,3446.78,3447.99,3470.66,3435.46,400698081,603419197440.0,1.02,-0.47,-16.3,0.84
2021-08-04,3442.94,3477.22,3477.6,3440.78,348744218,546820755456.0,1.07,0.85,29.23,0.73
2021-08-05,3461.72,3466.55,3486.16,3449.39,348436923,540401111040.0,1.06,-0.31,-10.67,0.73
2021-08-06,3465.48,3458.23,3466.39,3436.93,336824399,516406644736.0,0.85,-0.24,-8.32,0.71
2021-08-09,3441.75,3494.63,3502.84,3438.7,349910095,539498930176.0,1.85,1.05,36.4,0.74
2021-08-10,3488.66,3529.93,3529.93,3477.06,345112993,553440313344.0,1.51,1.01,35.3,0.73
2021-08-11,3527.11,3532.62,3544.09,3524.04,383783555,541942730752.0,0.57,0.08,2.69,0.81
2021-08-12,3522.72,3524.74,3538.4,3513.45,381074593,538163449856.0,0.71,-0.22,-7.88,0.8
2021-08-13,3514.47,3516.3,3540.08,3500.8,378187282,532907855872.0,1.11,-0.24,-8.44,0.8
2021-08-16,3514.34,3517.34,3537.85,3510.9,391099722,535458942976.0,0.77,0.03,1.04,0.82
2021-08-17,3512.11,3446.98,3531.72,3438.12,422885804,570430623744.0,2.66,-2.0,-70.36,0.89
2021-08-18,3442.35,3485.29,3487.44,3437.69,389203756,535463067648.0,1.44,1.11,38.31,0.82
2021-08-19,3475.3,3465.55,3480.46,3446.01,382383032,537926524928.0,0.99,-0.57,-19.74,0.81
2021-08-20,3442.51,3427.33,3453.15,3394.97,391136919,552667602944.0,1.68,-1.1,-38.22,0.82
2021-08-23,3436.8,3477.13,3481.25,3436.67,384727439,564308156416.0,1.3,1.45,49.8,0.81
2021-08-24,3482.27,3514.47,3522.7,3481.14,430236462,616084140032.0,1.2,1.07,37.34,0.91
2021-08-25,3517.92,3540.38,3540.39,3510.07,450047020,598611869696.0,0.86,0.74,25.91,0.95
2021-08-26,3537.31,3501.66,3537.32,3499.45,502903148,622393475072.0,1.07,-1.09,-38.72,1.06
2021-08-27,3494.42,3522.16,3530.19,3493.38,455345907,595518693376.0,1.05,0.59,20.5,0.96
2021-08-30,3535.07,3528.15,3539.49,3512.99,512785715,699116244992.0,0.75,0.17,5.99,1.08
2021-08-31,3519.02,3543.94,3543.94,3496.39,524205056,703504818176.0,1.35,0.45,15.79,1.1
2021-09-01,3543.87,3567.1,3582.32,3514.67,667276306,842528985088.0,1.91,0.65,23.16,1.41
2021-09-02,3559.9,3597.04,3597.37,3557.68,572684040,691113291776.0,1.11,0.84,29.94,1.21
2021-09-03,3602.74,3581.73,3613.95,3569.4,614532352,743840780288.0,1.24,-0.43,-15.31,1.29
2021-09-06,3580.14,3621.86,3626.29,3580.14,521713275,654085734400.0,1.29,1.12,40.13,1.1
2021-09-07,3621.71,3676.59,3681.93,3615.14,547721874,658867924992.0,1.84,1.51,54.73,1.15
2021-09-08,3673.4,3675.19,3695.32,3661.0,586436193,674348482560.0,0.93,-0.04,-1.4,1.24
2021-09-09,3666.82,3693.13,3693.45,3662.16,604810330,679465422848.0,0.85,0.49,17.94,1.27
2021-09-10,3691.19,3703.11,3722.87,3681.64,635200433,759084638208.0,1.12,0.27,9.98,1.34
2021-09-13,3699.25,3715.37,3716.83,3692.82,557484019,696192356352.0,0.65,0.33,12.26,1.17
2021-09-14,3709.63,3662.6,3723.85,3655.63,564952387,693778087936.0,1.84,-1.42,-52.77,1.19
2021-09-15,3651.16,3656.22,3677.53,3638.32,474970002,604231544832.0,1.07,-0.17,-6.38,1.0
2021-09-16,3664.84,3607.09,3677.92,3606.73,546741473,673955340288.0,1.95,-1.34,-49.13,1.15
2021-09-17,3595.27,3613.97,3620.96,3569.27,516850209,628834394112.0,1.43,0.19,6.88,1.09
2021-09-22,3563.21,3628.49,3629.45,3560.5,472296054,559874727936.0,1.91,0.4,14.52,1.0
2021-09-23,3651.27,3642.22,3670.95,3632.28,534995487,633218928640.0,1.07,0.38,13.73,1.13
2021-09-24,3637.87,3613.07,3651.43,3607.79,507304773,606788608000.0,1.2,-0.8,-29.15,1.07
2021-09-27,3625.96,3582.83,3640.81,3559.92,510802796,640673648640.0,2.24,-0.84,-30.24,1.08
2021-09-28,3577.89,3602.22,3610.92,3568.82,444168806,500081995776.0,1.18,0.54,19.39,0.94
2021-09-29,3573.52,3536.29,3573.52,3518.05,452511150,511106924544.0,1.54,-1.83,-65.93,0.95
2021-09-30,3541.93,3568.17,3572.43,3541.93,395629627,445734703104.0,0.86,0.9,31.88,0.83
2021-10-08,3609.09,3592.17,3612.55,3571.73,407161147,492964827136.0,1.14,0.67,24.0,0.86
2021-10-11,3600.36,3591.71,3614.7,3586.75,394361160,468673830912.0,0.78,-0.01,-0.46,0.83
2021-10-12,3581.3,3546.94,3583.64,3515.14,405393748,461983494144.0,1.91,-1.25,-44.77,0.85
2021-10-13,3543.49,3561.76,3569.13,3515.65,325050668,405020008448.0,1.51,0.42,14.82,0.68
2021-10-14,3555.11,3558.28,3569.69,3547.18,294969196,377519263744.0,0.63,-0.1,-3.48,0.62
2021-10-15,3551.99,3572.37,3578.77,3542.69,320292984,425924722688.0,1.01,0.4,14.09,0.67
2021-10-18,3571.05,3568.14,3571.05,3539.48,340950615,455787892736.0,0.88,-0.12,-4.23,0.72
2021-10-19,3562.3,3593.15,3596.79,3560.62,334197652,440181530624.0,1.01,0.7,25.01,0.7
2021-10-20,3583.24,3587.0,3596.05,3574.3,344245007,450482950144.0,0.61,-0.17,-6.15,0.73
2021-10-21,3590.05,3594.78,3610.96,3576.35,352310866,453571674112.0,0.96,0.22,7.78,0.74
2021-10-22,3594.75,3582.6,3607.58,3578.76,353157202,455441248256.0,0.8,-0.34,-12.18,0.74
2021-10-25,3574.26,3609.86,3611.09,3564.21,321196815,443961630720.0,1.31,0.76,27.26,0.68
2021-10-26,3612.83,3597.64,3625.02,3589.71,337278290,465179594752.0,0.98,-0.34,-12.22,0.71
2021-10-27,3589.86,3562.31,3589.86,3553.13,350620941,470777794560.0,1.02,-0.98,-35.33,0.74
2021-10-28,3548.7,3518.42,3552.04,3509.49,378171666,502982766592.0,1.19,-1.23,-43.89,0.8
2021-10-29,3519.33,3547.34,3547.34,3502.8,358809377,527231832064.0,1.27,0.82,28.92,0.76
2021-11-01,3530.4,3544.48,3556.59,3519.29,382251325,564100255744.0,1.05,-0.08,-2.86,0.81
2021-11-02,3543.38,3505.63,3559.05,3477.66,417563172,585519468544.0,2.3,-1.1,-38.85,0.88
2021-11-03,3501.11,3498.54,3512.61,3480.49,306607670,449115127808.0,0.92,-0.2,-7.09,0.65
2021-11-04,3505.89,3526.87,3527.95,3503.01,319440829,468829179904.0,0.71,0.81,28.33,0.67
2021-11-05,3520.21,3491.57,3525.87,3491.46,354533565,485823221760.0,0.98,-1.0,-35.3,0.75
2021-11-08,3491.97,3498.63,3507.27,3484.24,298183721,421968076800.0,0.66,0.2,7.06,0.63
2021-11-09,3507.11,3507.0,3514.95,3489.04,287315988,421200703488.0,0.74,0.24,8.37,0.61
2021-11-10,3498.94,3492.46,3498.94,3448.44,307030707,443112742912.0,1.44,-0.41,-14.54,0.65
2021-11-11,3486.45,3532.79,3534.2,3482.83,322087956,464803860480.0,1.47,1.15,40.33,0.68
2021-11-12,3534.15,3539.1,3543.65,3527.39,308683354,443398365184.0,0.46,0.18,6.31,0.65
2021-11-15,3542.9,3533.3,3550.44,3521.29,313017613,464065404928.0,0.82,-0.16,-5.8,0.66
2021-11-16,3530.46,3521.79,3549.77,3517.81,310399908,444700782592.0,0.9,-0.33,-11.51,0.65
2021-11-17,3518.56,3537.37,3537.51,3513.52,276735672,401552318464.0,0.68,0.44,15.58,0.58
2021-11-18,3531.49,3520.71,3537.98,3513.11,312426926,432898314240.0,0.7,-0.47,-16.66,0.66
2021-11-19,3519.28,3560.37,3561.91,3517.65,317989975,440593604608.0,1.26,1.13,39.66,0.67
2021-11-22,3562.76,3582.08,3585.19,3562.75,330009385,509123407872.0,0.63,0.61,21.71,0.7
2021-11-23,3580.51,3589.09,3598.37,3577.36,360011594,508083892224.0,0.59,0.2,7.01,0.76
2021-11-24,3590.02,3592.7,3602.74,3575.29,336775247,481020420096.0,0.76,0.1,3.61,0.71
2021-11-25,3593.39,3584.18,3597.15,3579.53,306451517,450558844928.0,0.49,-0.24,-8.52,0.65
2021-11-26,3576.11,3564.09,3576.11,3554.88,301000067,434625236992.0,0.59,-0.56,-20.09,0.63
2021-11-29,3528.67,3562.7,3563.68,3526.36,333618332,490038169600.0,1.05,-0.04,-1.39,0.7
2021-11-30,3570.75,3563.89,3582.12,3546.36,349187937,493605519360.0,1.0,0.03,1.19,0.74
2021-12-01,3561.89,3576.89,3576.89,3558.69,329873518,467522789376.0,0.51,0.36,13.0,0.7
2021-12-02,3573.25,3573.84,3586.87,3567.14,354041523,468424826880.0,0.55,-0.09,-3.05,0.75
2021-12-03,3576.45,3607.43,3608.47,3573.21,377551048,493565554688.0,0.99,0.94,33.59,0.8
2021-12-06,3615.24,3589.31,3626.13,3586.81,418676744,528229670912.0,1.09,-0.5,-18.12,0.88
2021-12-07,3611.22,3595.09,3614.22,3572.57,403842593,524119457792.0,1.16,0.16,5.78,0.85
2021-12-08,3602.82,3637.57,3637.72,3591.99,361036657,486034354176.0,1.27,1.18,42.48,0.76
2021-12-09,3641.16,3673.04,3688.4,3638.7,431918157,568529391616.0,1.37,0.98,35.47,0.91
2021-12-10,3654.37,3666.35,3667.85,3651.35,419988800,556324241408.0,0.45,-0.18,-6.69,0.88
2021-12-13,3686.94,3681.08,3708.94,3678.06,424092009,574187962368.0,0.84,0.4,14.73,0.89
2021-12-14,3669.81,3661.53,3671.68,3654.66,362171935,487468519424.0,0.46,-0.53,-19.55,0.76
2021-12-15,3655.05,3647.63,3668.4,3645.24,377477668,481134370816.0,0.63,-0.38,-13.9,0.8
2021-12-16,3648.93,3675.02,3675.02,3644.66,381329508,465911361536.0,0.83,0.75,27.39,0.8
2021-12-17,3670.26,3632.36,3673.65,3631.66,408487836,491952922624.0,1.14,-1.16,-42.66,0.86
2021-12-20,3620.04,3593.6,3643.95,3589.36,423851410,491828985856.0,1.5,-1.07,-38.76,0.89
2021-12-21,3591.45,3625.13,3627.09,3591.45,408184348,428379394048.0,0.99,0.88,31.53,0.86
2021-12-22,3632.68,3622.62,3635.9,3616.55,394825178,432451305472.0,0.53,-0.07,-2.51,0.83
2021-12-23,3625.47,3643.34,3643.55,3618.05,382925734,449988153344.0,0.7,0.57,20.72,0.81
2021-12-24,3645.39,3618.05,3648.96,3612.07,390347625,476261146624.0,1.01,-0.69,-25.29,0.82
2021-12-27,3613.05,3615.97,3632.19,3601.94,329235292,407482650624.0,0.84,-0.06,-2.08,0.69
2021-12-28,3619.64,3630.11,3631.08,3607.36,316202243,408761368576.0,0.66,0.39,14.14,0.67
2021-12-29,3630.92,3597.0,3630.92,3596.32,305131766,410425339904.0,0.95,-0.91,-33.11,0.64
2021-12-30,3596.49,3619.19,3628.92,3595.5,307839291,413947691008.0,0.93,0.62,22.19,0.65
2021-12-31,3626.24,3639.78,3642.84,3624.94,329681933,433489801216.0,0.49,0.57,20.59,0.69
2022-01-04,3649.15,3632.33,3651.89,3610.09,405027768,510251061248.0,1.15,-0.2,-7.45,0.85
2022-01-05,3628.26,3595.18,3628.26,3583.47,423902029,538963632128.0,1.23,-1.02,-37.15,0.89
2022-01-06,3581.22,3586.08,3594.49,3559.88,371540544,474284290048.0,0.96,-0.25,-9.1,0.78
2022-01-07,3588.99,3579.54,3607.23,3577.1,436306962,502891433984.0,0.84,-0.18,-6.54,0.92
2022-01-10,3572.74,3593.52,3593.52,3555.13,356222610,443400847360.0,1.07,0.39,13.98,0.75
2022-01-11,3589.9,3567.44,3602.15,3562.75,359761864,441300566016.0,1.1,-0.73,-26.08,0.76
2022-01-12,3578.16,3597.43,3599.5,3572.1,343132956,435817893888.0,0.77,0.84,29.99,0.72
2022-01-13,3601.03,3555.26,3601.07,3555.16,369368366,457005420544.0,1.28,-1.17,-42.17,0.78
2022-01-14,3544.07,3521.26,3548.42,3519.32,376937024,463197642752.0,0.82,-0.96,-34.0,0.79
2022-01-17,3522.09,3541.67,3546.09,3519.43,312886733,438272983040.0,0.76,0.58,20.41,0.66
2022-01-18,3541.89,3569.91,3579.31,3531.33,377146435,470832037888.0,1.35,0.8,28.24,0.79
2022-01-19,3567.63,3558.18,3578.73,3541.66,333235269,420763365376.0,1.04,-0.33,-11.73,0.7
2022-01-20,3556.23,3555.06,3576.26,3540.55,379509847,459701841920.0,1.0,-0.09,-3.12,0.8
2022-01-21,3546.75,3522.57,3547.0,3514.89,326534881,417768923136.0,0.9,-0.91,-32.49,0.69
2022-01-24,3508.24,3524.11,3531.61,3500.14,280268342,358009696256.0,0.89,0.04,1.54,0.59
2022-01-25,3509.28,3433.06,3519.83,3433.06,327353812,383727738880.0,2.46,-2.58,-91.05,0.69
2022-01-26,3442.69,3455.67,3462.12,3417.76,275122829,338312359936.0,1.29,0.66,22.61,0.58
2022-01-27,3456.1,3394.25,3456.36,3392.02,280606533,346533957632.0,1.86,-1.78,-61.42,0.59
2022-01-28,3407.59,3361.44,3417.05,3356.56,290855258,353774612480.0,1.78,-0.97,-32.81,0.61
2022-02-07,3407.76,3429.58,3434.03,3407.76,320485212,357140422656.0,0.78,2.03,68.14,0.68
2022-02-08,3428.54,3452.63,3453.19,3390.46,366093865,387969867776.0,1.83,0.67,23.05,0.77
2022-02-09,3450.82,3479.95,3484.74,3444.08,350249935,393719988224.0,1.18,0.79,27.32,0.74
2022-02-10,3481.91,3485.91,3488.86,3464.22,355666268,404969418752.0,0.71,0.17,5.96,0.75
2022-02-11,3472.28,3462.95,3500.15,3459.33,361356091,426297925632.0,1.17,-0.66,-22.96,0.76
2022-02-14,3451.85,3428.88,3457.26,3415.45,315274447,361677856768.0,1.21,-0.98,-34.07,0.66
2022-02-15,3428.04,3446.09,3447.49,3421.64,275559322,341638877184.0,0.75,0.5,17.21,0.58
2022-02-16,3457.07,3465.83,3475.06,3453.8,274993912,325563412480.0,0.62,0.57,19.74,0.58
2022-02-17,3464.21,3468.04,3480.97,3454.28,297262682,355783127040.0,0.77,0.06,2.21,0.63
2022-02-18,3451.63,3490.76,3490.76,3447.03,295149962,327220391936.0,1.26,0.66,22.72,0.62
2022-02-21,3488.41,3490.61,3492.2,3471.69,301541740,345398587392.0,0.59,0.0,-0.15,0.64
2022-02-22,3473.29,3457.15,3473.39,3437.67,326279483,387678928896.0,1.02,-0.96,-33.46,0.69
2022-02-23,3458.51,3489.15,3490.76,3458.18,325604895,415630340096.0,0.94,0.93,32.0,0.69
2022-02-24,3474.37,3429.96,3486.98,3400.21,488354900,569794043904.0,2.49,-1.7,-59.19,1.03
2022-02-25,3445.34,3451.41,3480.18,3440.93,377542556,441659490304.0,1.14,0.63,21.45,0.8
2022-02-28,3450.32,3462.31,3462.31,3425.52,345838387,413804527616.0,1.07,0.32,10.9,0.73
2022-03-01,3471.36,3488.83,3491.13,3465.72,326001661,412562472960.0,0.73,0.77,26.52,0.69
2022-03-02,3478.29,3484.19,3486.62,3467.0,329367685,380143816704.0,0.56,-0.13,-4.64,0.69
2022-03-03,3495.93,3481.11,3500.29,3473.34,412594289,443621777408.0,0.77,-0.09,-3.08,0.87
2022-03-04,3459.98,3447.65,3474.88,3437.7,393526582,430669053952.0,1.07,-0.96,-33.46,0.83
2022-03-07,3438.56,3372.86,3438.56,3360.74,393589000,458156896256.0,2.26,-2.17,-74.79,0.83
2022-03-08,3372.55,3293.53,3383.63,3287.34,415926766,485623582720.0,2.85,-2.35,-79.33,0.88
2022-03-09,3303.71,3256.39,3321.48,3147.68,466285568,519833300992.0,5.28,-1.13,-37.14,0.98
2022-03-10,3312.18,3296.09,3326.58,3291.24,378336376,466084007936.0,1.09,1.22,39.7,0.8
2022-03-11,3259.32,3309.75,3315.66,3217.42,384067128,458687053824.0,2.98,0.41,13.66,0.81
2022-03-14,3271.89,3223.53,3297.8,3223.53,337968686,418055598080.0,2.24,-2.61,-86.22,0.71
2022-03-15,3192.36,3063.97,3196.92,3063.97,465037164,508158410752.0,4.12,-4.95,-159.56,0.98
2022-03-16,3107.67,3170.71,3177.79,3023.3,444667190,522305343488.0,5.04,3.48,106.74,0.94
2022-03-17,3215.01,3215.04,3260.17,3202.93,420813458,532549484544.0,1.81,1.4,44.33,0.89
2022-03-18,3207.15,3251.07,3260.78,3197.36,373035612,428415082496.0,1.97,1.12,36.03,0.79
2022-03-21,3255.62,3253.69,3267.5,3223.39,354228488,421076291584.0,1.36,0.08,2.62,0.75
2022-03-22,3249.54,3259.86,3279.11,3239.53,361196157,402798964736.0,1.22,0.19,6.17,0.76
2022-03-23,3264.79,3271.03,3279.89,3251.98,349875369,405422034944.0,0.86,0.34,11.17,0.74
2022-03-24,3256.06,3250.26,3266.89,3236.66,329006653,390727516160.0,0.92,-0.63,-20.77,0.69
2022-03-25,3247.16,3212.24,3257.11,3211.64,340020006,389770395648.0,1.4,-1.17,-38.02,0.72
2022-03-28,3185.17,3214.5,3230.22,3159.83,344994872,374472282112.0,2.19,0.07,2.26,0.73
2022-03-29,3216.01,3203.94,3229.18,3196.46,316273649,363964469248.0,1.02,-0.33,-10.56,0.67
2022-03-30,3217.59,3266.6,3266.6,3216.3,366753677,413008941056.0,1.57,1.96,62.66,0.77
2022-03-31,3256.14,3252.2,3272.04,3246.06,398439933,428089032704.0,0.8,-0.44,-14.4,0.84
2022-04-01,3234.67,3282.72,3287.23,3226.3,378210460,405675716608.0,1.87,0.94,30.52,0.8
2022-04-06,3269.43,3283.43,3288.11,3255.69,429642780,433556393984.0,0.99,0.02,0.71,0.91
2022-04-07,3267.81,3236.7,3290.26,3236.48,402626660,398081847296.0,1.64,-1.42,-46.73,0.85
2022-04-08,3239.88,3251.85,3257.09,3208.35,413826798,414037258240.0,1.51,0.47,15.15,0.87
2022-04-11,3239.86,3167.13,3239.86,3156.51,424160184,435129503744.0,2.56,-2.61,-84.72,0.89
2022-04-12,3165.12,3213.33,3214.54,3140.9,418321923,422455848960.0,2.33,1.46,46.2,0.88
2022-04-13,3199.8,3186.82,3225.47,3183.53,391156925,398216900608.0,1.31,-0.83,-26.51,0.82
2022-04-14,3203.63,3225.64,3240.0,3200.23,371242345,401191632896.0,1.25,1.22,38.82,0.78
2022-04-15,3210.7,3211.24,3229.87,3200.13,407842081,413498818560.0,0.92,-0.45,-14.4,0.86
2022-04-18,3185.94,3195.52,3204.03,3166.98,347365123,366380806144.0,1.15,-0.49,-15.72,0.73
2022-04-19,3192.09,3194.03,3207.83,3174.71,339944105,362769874944.0,1.04,-0.05,-1.49,0.72
2022-04-20,3189.89,3151.05,3191.83,3142.05,362047037,373572706304.0,1.56,-1.35,-42.98,0.76
2022-04-21,3138.43,3079.81,3160.9,3069.68,391934694,396542033920.0,2.89,-2.26,-71.24,0.83
2022-04-22,3058.4,3086.92,3105.66,3049.36,342000563,348793630720.0,1.83,0.23,7.11,0.72
2022-04-25,3034.27,2928.51,3043.82,2928.51,433606108,427077210112.0,3.74,-5.13,-158.41,0.91
2022-04-26,2930.45,2886.43,2957.68,2878.26,401615155,395985960960.0,2.71,-1.44,-42.08,0.85
2022-04-27,2866.82,2958.28,2959.18,2863.65,423060191,422928347136.0,3.31,2.49,71.85,0.89
2022-04-28,2945.81,2975.48,2991.51,2936.79,375371776,388743020544.0,1.85,0.58,17.2,0.79
2022-04-29,2986.06,3047.06,3048.49,2968.33,423932795,440422727680.0,2.69,2.41,71.58,0.89
2022-05-05,3044.85,3067.76,3082.23,3042.12,383072876,409352003584.0,1.32,0.68,20.7,0.81
2022-05-06,3011.32,3001.56,3030.69,2992.72,343264218,346214395904.0,1.24,-2.16,-66.2,0.72
2022-05-09,2990.2,3004.14,3015.94,2983.61,292061555,299983257600.0,1.08,0.09,2.58,0.62
2022-05-10,2965.78,3035.84,3043.78,2957.4,370660979,384012599296.0,2.88,1.06,31.7,0.78
2022-05-11,3035.39,3058.7,3100.9,3034.67,423991913,472963383296.0,2.18,0.75,22.86,0.89
2022-05-12,3044.8,3054.99,3072.16,3032.95,344440476,368879652864.0,1.28,-0.12,-3.71,0.73
2022-05-13,3068.03,3084.28,3086.1,3059.25,331737851,340942192640.0,0.88,0.96,29.29,0.7
2022-05-16,3100.55,3073.75,3102.58,3063.4,338108493,348957704192.0,1.27,-0.34,-10.53,0.71
2022-05-17,3076.5,3093.7,3093.7,3057.64,330356536,351671300096.0,1.17,0.65,19.95,0.7
2022-05-18,3095.89,3085.98,3105.84,3071.31,315037924,338849161216.0,1.12,-0.25,-7.72,0.66
2022-05-19,3046.71,3096.96,3096.96,3042.67,336600750,360018210816.0,1.76,0.36,10.98,0.71
2022-05-20,3107.09,3146.57,3146.57,3107.09,372336635,415306219520.0,1.27,1.6,49.61,0.78
2022-05-23,3150.49,3146.86,3150.51,3127.9,353376325,381178568704.0,0.72,0.01,0.29,0.74
2022-05-24,3149.06,3070.93,3153.13,3070.93,416312159,438605377536.0,2.61,-2.41,-75.93,0.88
2022-05-25,3070.17,3107.46,3107.63,3069.95,342259228,342322167808.0,1.23,1.19,36.53,0.72
2022-05-26,3111.48,3123.11,3133.28,3079.48,370305518,377364656128.0,1.73,0.5,15.65,0.78
2022-05-27,3135.03,3130.24,3151.05,3112.54,359463867,372631597056.0,1.23,0.23,7.13,0.76
2022-05-30,3141.96,3149.06,3150.89,3123.15,349362286,376667693056.0,0.89,0.6,18.82,0.74
2022-05-31,3149.94,3186.43,3188.6,3142.0,374523264,432528023552.0,1.48,1.19,37.37,0.79
2022-06-01,3179.69,3182.16,3190.61,3160.04,365664433,402419941376.0,0.96,-0.13,-4.27,0.77
2022-06-02,3170.31,3195.46,3197.28,3163.76,361770632,413729263616.0,1.05,0.42,13.3,0.76
2022-06-06,3196.96,3236.37,3237.07,3181.65,422027835,517314347008.0,1.73,1.28,40.91,0.89
2022-06-07,3235.42,3241.76,3253.09,3222.64,402203220,482203197440.0,0.94,0.17,5.39,0.85
2022-06-08,3245.02,3263.79,3266.63,3216.01,434183270,508408532992.0,1.56,0.68,22.03,0.91
2022-06-09,3259.49,3238.95,3270.56,3223.48,422728371,468458213376.0,1.44,-0.76,-24.84,0.89
2022-06-10,3214.18,3284.83,3286.62,3210.81,439865731,504153681920.0,2.34,1.42,45.88,0.93
2022-06-13,3256.28,3255.55,3272.99,3229.31,438578312,511966171136.0,1.33,-0.89,-29.28,0.92
2022-06-14,3224.21,3288.91,3289.13,3195.82,450388188,513844989952.0,2.87,1.02,33.36,0.95
2022-06-15,3289.1,3305.41,3358.55,3288.85,550584131,621972529152.0,2.12,0.5,16.5,1.16
